cycle,event_type,agent_id,context
8478,MOVE,X,"{""position"": ""2,0"", ""board"": ""X----OXXO""}"
8479,MOVE,O,"{""position"": ""1,1"", ""board"": ""X---OOXXO""}"
8480,MOVE,X,"{""position"": ""0,2"", ""board"": ""X-X-OOXXO""}"
8481,MOVE,O,"{""position"": ""0,1"", ""board"": ""XOX-OOXXO""}"
8482,MOVE,X,"{""position"": ""1,0"", ""board"": ""XOXXOOXXO""}"
8483,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XOXXOOXXO""}"
8484,GAME_START,system,{}
8485,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----X---""}"
8486,MOVE,O,"{""position"": ""0,2"", ""board"": ""--O--X---""}"
8487,MOVE,X,"{""position"": ""0,1"", ""board"": ""-XO--X---""}"
8488,MOVE,O,"{""position"": ""2,0"", ""board"": ""-XO--XO--""}"
8489,MOVE,X,"{""position"": ""2,1"", ""board"": ""-XO--XOX-""}"
8490,MOVE,O,"{""position"": ""1,1"", ""board"": ""-XO-OXOX-""}"
8491,GAME_END,system,"{""result"": ""O"", ""final_board"": ""-XO-OXOX-""}"
8492,GAME_START,system,{}
8493,MOVE,X,"{""position"": ""2,0"", ""board"": ""------X--""}"
8494,MOVE,O,"{""position"": ""2,1"", ""board"": ""------XO-""}"
8495,MOVE,X,"{""position"": ""1,0"", ""board"": ""---X--XO-""}"
8496,MOVE,O,"{""position"": ""0,0"", ""board"": ""O--X--XO-""}"
8497,MOVE,X,"{""position"": ""2,2"", ""board"": ""O--X--XOX""}"
8498,MOVE,O,"{""position"": ""0,1"", ""board"": ""OO-X--XOX""}"
8499,MOVE,X,"{""position"": ""0,2"", ""board"": ""OOXX--XOX""}"
8500,MOVE,O,"{""position"": ""1,1"", ""board"": ""OOXXO-XOX""}"
8501,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OOXXO-XOX""}"
8502,GAME_START,system,{}
8503,MOVE,X,"{""position"": ""1,0"", ""board"": ""---X-----""}"
8504,MOVE,O,"{""position"": ""0,2"", ""board"": ""--OX-----""}"
8505,MOVE,X,"{""position"": ""1,2"", ""board"": ""--OX-X---""}"
8506,MOVE,O,"{""position"": ""2,1"", ""board"": ""--OX-X-O-""}"
8507,MOVE,X,"{""position"": ""0,1"", ""board"": ""-XOX-X-O-""}"
8508,MOVE,O,"{""position"": ""1,1"", ""board"": ""-XOXOX-O-""}"
8509,MOVE,X,"{""position"": ""2,2"", ""board"": ""-XOXOX-OX""}"
8510,MOVE,O,"{""position"": ""0,0"", ""board"": ""OXOXOX-OX""}"
8511,MOVE,X,"{""position"": ""2,0"", ""board"": ""OXOXOXXOX""}"
8512,GAME_END,system,"{""result"": ""draw"", ""final_board"": ""OXOXOXXOX""}"
8513,GAME_START,system,{}
8514,MOVE,X,"{""position"": ""2,2"", ""board"": ""--------X""}"
8515,MOVE,O,"{""position"": ""0,1"", ""board"": ""-O------X""}"
8516,MOVE,X,"{""position"": ""1,0"", ""board"": ""-O-X----X""}"
8517,MOVE,O,"{""position"": ""1,2"", ""board"": ""-O-X-O--X""}"
8518,MOVE,X,"{""position"": ""2,0"", ""board"": ""-O-X-OX-X""}"
8519,MOVE,O,"{""position"": ""0,0"", ""board"": ""OO-X-OX-X""}"
8520,MOVE,X,"{""position"": ""2,1"", ""board"": ""OO-X-OXXX""}"
8521,GAME_END,system,"{""result"": ""X"", ""final_board"": ""OO-X-OXXX""}"
8522,GAME_START,system,{}
8523,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----X---""}"
8524,MOVE,O,"{""position"": ""2,1"", ""board"": ""-----X-O-""}"
8525,MOVE,X,"{""position"": ""2,0"", ""board"": ""-----XXO-""}"
8526,MOVE,O,"{""position"": ""2,2"", ""board"": ""-----XXOO""}"
8527,MOVE,X,"{""position"": ""0,0"", ""board"": ""X----XXOO""}"
8528,MOVE,O,"{""position"": ""1,1"", ""board"": ""X---OXXOO""}"
8529,MOVE,X,"{""position"": ""0,2"", ""board"": ""X-X-OXXOO""}"
8530,MOVE,O,"{""position"": ""1,0"", ""board"": ""X-XOOXXOO""}"
8531,MOVE,X,"{""position"": ""0,1"", ""board"": ""XXXOOXXOO""}"
8532,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XXXOOXXOO""}"
8533,GAME_START,system,{}
8534,MOVE,X,"{""position"": ""2,0"", ""board"": ""------X--""}"
8535,MOVE,O,"{""position"": ""2,1"", ""board"": ""------XO-""}"
8536,MOVE,X,"{""position"": ""0,0"", ""board"": ""X-----XO-""}"
8537,MOVE,O,"{""position"": ""0,1"", ""board"": ""XO----XO-""}"
8538,MOVE,X,"{""position"": ""2,2"", ""board"": ""XO----XOX""}"
8539,MOVE,O,"{""position"": ""0,2"", ""board"": ""XOO---XOX""}"
8540,MOVE,X,"{""position"": ""1,1"", ""board"": ""XOO-X-XOX""}"
8541,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XOO-X-XOX""}"
8542,GAME_START,system,{}
8543,MOVE,X,"{""position"": ""2,0"", ""board"": ""------X--""}"
8544,MOVE,O,"{""position"": ""2,1"", ""board"": ""------XO-""}"
8545,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----XXO-""}"
8546,MOVE,O,"{""position"": ""0,0"", ""board"": ""O----XXO-""}"
8547,MOVE,X,"{""position"": ""0,2"", ""board"": ""O-X--XXO-""}"
8548,MOVE,O,"{""position"": ""1,1"", ""board"": ""O-X-OXXO-""}"
8549,MOVE,X,"{""position"": ""0,1"", ""board"": ""OXX-OXXO-""}"
8550,MOVE,O,"{""position"": ""2,2"", ""board"": ""OXX-OXXOO""}"
8551,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OXX-OXXOO""}"
8552,GAME_START,system,{}
8553,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X-------""}"
8554,MOVE,O,"{""position"": ""0,0"", ""board"": ""OX-------""}"
8555,MOVE,X,"{""position"": ""2,1"", ""board"": ""OX-----X-""}"
8556,MOVE,O,"{""position"": ""2,2"", ""board"": ""OX-----XO""}"
8557,MOVE,X,"{""position"": ""1,2"", ""board"": ""OX---X-XO""}"
8558,MOVE,O,"{""position"": ""1,1"", ""board"": ""OX--OX-XO""}"
8559,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OX--OX-XO""}"
8560,GAME_START,system,{}
8561,MOVE,X,"{""position"": ""2,2"", ""board"": ""--------X""}"
8562,MOVE,O,"{""position"": ""0,2"", ""board"": ""--O-----X""}"
8563,MOVE,X,"{""position"": ""1,0"", ""board"": ""--OX----X""}"
8564,MOVE,O,"{""position"": ""0,0"", ""board"": ""O-OX----X""}"
8565,MOVE,X,"{""position"": ""2,0"", ""board"": ""O-OX--X-X""}"
8566,MOVE,O,"{""position"": ""1,1"", ""board"": ""O-OXO-X-X""}"
8567,MOVE,X,"{""position"": ""2,1"", ""board"": ""O-OXO-XXX""}"
8568,GAME_END,system,"{""result"": ""X"", ""final_board"": ""O-OXO-XXX""}"
8569,GAME_START,system,{}
8570,MOVE,X,"{""position"": ""1,0"", ""board"": ""---X-----""}"
8571,MOVE,O,"{""position"": ""0,2"", ""board"": ""--OX-----""}"
8572,MOVE,X,"{""position"": ""2,2"", ""board"": ""--OX----X""}"
8573,MOVE,O,"{""position"": ""1,1"", ""board"": ""--OXO---X""}"
8574,MOVE,X,"{""position"": ""2,0"", ""board"": ""--OXO-X-X""}"
8575,MOVE,O,"{""position"": ""0,1"", ""board"": ""-OOXO-X-X""}"
8576,MOVE,X,"{""position"": ""1,2"", ""board"": ""-OOXOXX-X""}"
8577,MOVE,O,"{""position"": ""2,1"", ""board"": ""-OOXOXXOX""}"
8578,GAME_END,system,"{""result"": ""O"", ""final_board"": ""-OOXOXXOX""}"
8579,GAME_START,system,{}
8580,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
8581,MOVE,O,"{""position"": ""2,0"", ""board"": ""X-----O--""}"
8582,MOVE,X,"{""position"": ""2,2"", ""board"": ""X-----O-X""}"
8583,MOVE,O,"{""position"": ""0,2"", ""board"": ""X-O---O-X""}"
8584,MOVE,X,"{""position"": ""2,1"", ""board"": ""X-O---OXX""}"
8585,MOVE,O,"{""position"": ""1,2"", ""board"": ""X-O--OOXX""}"
8586,MOVE,X,"{""position"": ""1,1"", ""board"": ""X-O-XOOXX""}"
8587,GAME_END,system,"{""result"": ""X"", ""final_board"": ""X-O-XOOXX""}"
8588,GAME_START,system,{}
8589,MOVE,X,"{""position"": ""1,0"", ""board"": ""---X-----""}"
8590,MOVE,O,"{""position"": ""2,0"", ""board"": ""---X--O--""}"
8591,MOVE,X,"{""position"": ""2,1"", ""board"": ""---X--OX-""}"
8592,MOVE,O,"{""position"": ""1,2"", ""board"": ""---X-OOX-""}"
8593,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--X-OOX-""}"
8594,MOVE,O,"{""position"": ""2,2"", ""board"": ""X--X-OOXO""}"
8595,MOVE,X,"{""position"": ""0,2"", ""board"": ""X-XX-OOXO""}"
8596,MOVE,O,"{""position"": ""1,1"", ""board"": ""X-XXOOOXO""}"
8597,MOVE,X,"{""position"": ""0,1"", ""board"": ""XXXXOOOXO""}"
8598,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XXXXOOOXO""}"
8599,GAME_START,system,{}
8600,MOVE,X,"{""position"": ""2,1"", ""board"": ""-------X-""}"
8601,MOVE,O,"{""position"": ""0,0"", ""board"": ""O------X-""}"
8602,MOVE,X,"{""position"": ""0,1"", ""board"": ""OX-----X-""}"
8603,MOVE,O,"{""position"": ""0,2"", ""board"": ""OXO----X-""}"
8604,MOVE,X,"{""position"": ""1,0"", ""board"": ""OXOX---X-""}"
8605,MOVE,O,"{""position"": ""2,0"", ""board"": ""OXOX--OX-""}"
8606,MOVE,X,"{""position"": ""2,2"", ""board"": ""OXOX--OXX""}"
8607,MOVE,O,"{""position"": ""1,1"", ""board"": ""OXOXO-OXX""}"
8608,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OXOXO-OXX""}"
8609,GAME_START,system,{}
8610,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X-------""}"
8611,MOVE,O,"{""position"": ""2,0"", ""board"": ""-X----O--""}"
8612,MOVE,X,"{""position"": ""0,2"", ""board"": ""-XX---O--""}"
8613,MOVE,O,"{""position"": ""0,0"", ""board"": ""OXX---O--""}"
8614,MOVE,X,"{""position"": ""2,1"", ""board"": ""OXX---OX-""}"
8615,MOVE,O,"{""position"": ""2,2"", ""board"": ""OXX---OXO""}"
8616,MOVE,X,"{""position"": ""1,2"", ""board"": ""OXX--XOXO""}"
8617,MOVE,O,"{""position"": ""1,1"", ""board"": ""OXX-OXOXO""}"
8618,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OXX-OXOXO""}"
8619,GAME_START,system,{}
8620,MOVE,X,"{""position"": ""1,0"", ""board"": ""---X-----""}"
8621,MOVE,O,"{""position"": ""1,2"", ""board"": ""---X-O---""}"
8622,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--X-O---""}"
8623,MOVE,O,"{""position"": ""0,1"", ""board"": ""XO-X-O---""}"
8624,MOVE,X,"{""position"": ""0,2"", ""board"": ""XOXX-O---""}"
8625,MOVE,O,"{""position"": ""2,1"", ""board"": ""XOXX-O-O-""}"
8626,MOVE,X,"{""position"": ""2,0"", ""board"": ""XOXX-OXO-""}"
8627,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XOXX-OXO-""}"
8628,GAME_START,system,{}
8629,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
8630,MOVE,O,"{""position"": ""1,0"", ""board"": ""X--O-----""}"
8631,MOVE,X,"{""position"": ""2,0"", ""board"": ""X--O--X--""}"
8632,MOVE,O,"{""position"": ""1,1"", ""board"": ""X--OO-X--""}"
8633,MOVE,X,"{""position"": ""0,1"", ""board"": ""XX-OO-X--""}"
8634,MOVE,O,"{""position"": ""1,2"", ""board"": ""XX-OOOX--""}"
8635,GAME_END,system,"{""result"": ""O"", ""final_board"": ""XX-OOOX--""}"
8636,GAME_START,system,{}
8637,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
8638,MOVE,O,"{""position"": ""2,0"", ""board"": ""--X---O--""}"
8639,MOVE,X,"{""position"": ""1,1"", ""board"": ""--X-X-O--""}"
8640,MOVE,O,"{""position"": ""1,0"", ""board"": ""--XOX-O--""}"
8641,MOVE,X,"{""position"": ""2,1"", ""board"": ""--XOX-OX-""}"
8642,MOVE,O,"{""position"": ""0,1"", ""board"": ""-OXOX-OX-""}"
8643,MOVE,X,"{""position"": ""1,2"", ""board"": ""-OXOXXOX-""}"
8644,MOVE,O,"{""position"": ""2,2"", ""board"": ""-OXOXXOXO""}"
8645,MOVE,X,"{""position"": ""0,0"", ""board"": ""XOXOXXOXO""}"
8646,GAME_END,system,"{""result"": ""draw"", ""final_board"": ""XOXOXXOXO""}"
8647,GAME_START,system,{}
8648,MOVE,X,"{""position"": ""2,1"", ""board"": ""-------X-""}"
8649,MOVE,O,"{""position"": ""0,0"", ""board"": ""O------X-""}"
8650,MOVE,X,"{""position"": ""1,2"", ""board"": ""O----X-X-""}"
8651,MOVE,O,"{""position"": ""2,2"", ""board"": ""O----X-XO""}"
8652,MOVE,X,"{""position"": ""0,2"", ""board"": ""O-X--X-XO""}"
8653,MOVE,O,"{""position"": ""1,0"", ""board"": ""O-XO-X-XO""}"
8654,MOVE,X,"{""position"": ""0,1"", ""board"": ""OXXO-X-XO""}"
8655,MOVE,O,"{""position"": ""2,0"", ""board"": ""OXXO-XOXO""}"
8656,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OXXO-XOXO""}"
8657,GAME_START,system,{}
8658,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----X---""}"
8659,MOVE,O,"{""position"": ""0,0"", ""board"": ""O----X---""}"
8660,MOVE,X,"{""position"": ""1,1"", ""board"": ""O---XX---""}"
8661,MOVE,O,"{""position"": ""1,0"", ""board"": ""O--OXX---""}"
8662,MOVE,X,"{""position"": ""2,2"", ""board"": ""O--OXX--X""}"
8663,MOVE,O,"{""position"": ""2,0"", ""board"": ""O--OXXO-X""}"
8664,GAME_END,system,"{""result"": ""O"", ""final_board"": ""O--OXXO-X""}"
8665,GAME_START,system,{}
8666,MOVE,X,"{""position"": ""2,2"", ""board"": ""--------X""}"
8667,MOVE,O,"{""position"": ""1,0"", ""board"": ""---O----X""}"
8668,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--O----X""}"
8669,MOVE,O,"{""position"": ""0,2"", ""board"": ""X-OO----X""}"
8670,MOVE,X,"{""position"": ""1,2"", ""board"": ""X-OO-X--X""}"
8671,MOVE,O,"{""position"": ""2,0"", ""board"": ""X-OO-XO-X""}"
8672,MOVE,X,"{""position"": ""2,1"", ""board"": ""X-OO-XOXX""}"
8673,MOVE,O,"{""position"": ""0,1"", ""board"": ""XOOO-XOXX""}"
8674,MOVE,X,"{""position"": ""1,1"", ""board"": ""XOOOXXOXX""}"
8675,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XOOOXXOXX""}"
8676,GAME_START,system,{}
8677,MOVE,X,"{""position"": ""2,1"", ""board"": ""-------X-""}"
8678,MOVE,O,"{""position"": ""0,1"", ""board"": ""-O-----X-""}"
8679,MOVE,X,"{""position"": ""1,0"", ""board"": ""-O-X---X-""}"
8680,MOVE,O,"{""position"": ""2,2"", ""board"": ""-O-X---XO""}"
8681,MOVE,X,"{""position"": ""1,1"", ""board"": ""-O-XX--XO""}"
8682,MOVE,O,"{""position"": ""0,0"", ""board"": ""OO-XX--XO""}"
8683,MOVE,X,"{""position"": ""1,2"", ""board"": ""OO-XXX-XO""}"
8684,GAME_END,system,"{""result"": ""X"", ""final_board"": ""OO-XXX-XO""}"
8685,GAME_START,system,{}
8686,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X-------""}"
8687,MOVE,O,"{""position"": ""1,2"", ""board"": ""-X---O---""}"
8688,MOVE,X,"{""position"": ""2,0"", ""board"": ""-X---OX--""}"
8689,MOVE,O,"{""position"": ""0,0"", ""board"": ""OX---OX--""}"
8690,MOVE,X,"{""position"": ""1,0"", ""board"": ""OX-X-OX--""}"
8691,MOVE,O,"{""position"": ""2,1"", ""board"": ""OX-X-OXO-""}"
8692,MOVE,X,"{""position"": ""1,1"", ""board"": ""OX-XXOXO-""}"
8693,MOVE,O,"{""position"": ""0,2"", ""board"": ""OXOXXOXO-""}"
8694,MOVE,X,"{""position"": ""2,2"", ""board"": ""OXOXXOXOX""}"
8695,GAME_END,system,"{""result"": ""draw"", ""final_board"": ""OXOXXOXOX""}"
8696,GAME_START,system,{}
8697,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
8698,MOVE,O,"{""position"": ""1,2"", ""board"": ""--X--O---""}"
8699,MOVE,X,"{""position"": ""0,0"", ""board"": ""X-X--O---""}"
8700,MOVE,O,"{""position"": ""2,1"", ""board"": ""X-X--O-O-""}"
8701,MOVE,X,"{""position"": ""2,0"", ""board"": ""X-X--OXO-""}"
8702,MOVE,O,"{""position"": ""1,1"", ""board"": ""X-X-OOXO-""}"
8703,MOVE,X,"{""position"": ""0,1"", ""board"": ""XXX-OOXO-""}"
8704,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XXX-OOXO-""}"
8705,GAME_START,system,{}
8706,MOVE,X,"{""position"": ""1,0"", ""board"": ""---X-----""}"
8707,MOVE,O,"{""position"": ""0,2"", ""board"": ""--OX-----""}"
8708,MOVE,X,"{""position"": ""2,1"", ""board"": ""--OX---X-""}"
8709,MOVE,O,"{""position"": ""1,2"", ""board"": ""--OX-O-X-""}"
8710,MOVE,X,"{""position"": ""2,0"", ""board"": ""--OX-OXX-""}"
8711,MOVE,O,"{""position"": ""0,0"", ""board"": ""O-OX-OXX-""}"
8712,MOVE,X,"{""position"": ""2,2"", ""board"": ""O-OX-OXXX""}"
8713,GAME_END,system,"{""result"": ""X"", ""final_board"": ""O-OX-OXXX""}"
8714,GAME_START,system,{}
8715,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
8716,MOVE,O,"{""position"": ""1,1"", ""board"": ""--X-O----""}"
8717,MOVE,X,"{""position"": ""1,0"", ""board"": ""--XXO----""}"
8718,MOVE,O,"{""position"": ""0,1"", ""board"": ""-OXXO----""}"
8719,MOVE,X,"{""position"": ""0,0"", ""board"": ""XOXXO----""}"
8720,MOVE,O,"{""position"": ""2,2"", ""board"": ""XOXXO---O""}"
8721,MOVE,X,"{""position"": ""1,2"", ""board"": ""XOXXOX--O""}"
8722,MOVE,O,"{""position"": ""2,1"", ""board"": ""XOXXOX-OO""}"
8723,GAME_END,system,"{""result"": ""O"", ""final_board"": ""XOXXOX-OO""}"
8724,GAME_START,system,{}
8725,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
8726,MOVE,O,"{""position"": ""1,1"", ""board"": ""--X-O----""}"
8727,MOVE,X,"{""position"": ""2,0"", ""board"": ""--X-O-X--""}"
8728,MOVE,O,"{""position"": ""0,0"", ""board"": ""O-X-O-X--""}"
8729,MOVE,X,"{""position"": ""2,2"", ""board"": ""O-X-O-X-X""}"
8730,MOVE,O,"{""position"": ""1,2"", ""board"": ""O-X-OOX-X""}"
8731,MOVE,X,"{""position"": ""2,1"", ""board"": ""O-X-OOXXX""}"
8732,GAME_END,system,"{""result"": ""X"", ""final_board"": ""O-X-OOXXX""}"
8733,GAME_START,system,{}
8734,MOVE,X,"{""position"": ""2,2"", ""board"": ""--------X""}"
8735,MOVE,O,"{""position"": ""2,0"", ""board"": ""------O-X""}"
8736,MOVE,X,"{""position"": ""0,0"", ""board"": ""X-----O-X""}"
8737,MOVE,O,"{""position"": ""1,2"", ""board"": ""X----OO-X""}"
8738,MOVE,X,"{""position"": ""0,2"", ""board"": ""X-X--OO-X""}"
8739,MOVE,O,"{""position"": ""1,1"", ""board"": ""X-X-OOO-X""}"
8740,MOVE,X,"{""position"": ""1,0"", ""board"": ""X-XXOOO-X""}"
8741,MOVE,O,"{""position"": ""2,1"", ""board"": ""X-XXOOOOX""}"
8742,MOVE,X,"{""position"": ""0,1"", ""board"": ""XXXXOOOOX""}"
8743,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XXXXOOOOX""}"
8744,GAME_START,system,{}
8745,MOVE,X,"{""position"": ""2,1"", ""board"": ""-------X-""}"
8746,MOVE,O,"{""position"": ""1,2"", ""board"": ""-----O-X-""}"
8747,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X--O-X-""}"
8748,MOVE,O,"{""position"": ""2,2"", ""board"": ""--X--O-XO""}"
8749,MOVE,X,"{""position"": ""1,0"", ""board"": ""--XX-O-XO""}"
8750,MOVE,O,"{""position"": ""1,1"", ""board"": ""--XXOO-XO""}"
8751,MOVE,X,"{""position"": ""0,0"", ""board"": ""X-XXOO-XO""}"
8752,MOVE,O,"{""position"": ""2,0"", ""board"": ""X-XXOOOXO""}"
8753,MOVE,X,"{""position"": ""0,1"", ""board"": ""XXXXOOOXO""}"
8754,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XXXXOOOXO""}"
8755,GAME_START,system,{}
8756,MOVE,X,"{""position"": ""2,2"", ""board"": ""--------X""}"
8757,MOVE,O,"{""position"": ""1,1"", ""board"": ""----O---X""}"
8758,MOVE,X,"{""position"": ""2,0"", ""board"": ""----O-X-X""}"
8759,MOVE,O,"{""position"": ""0,2"", ""board"": ""--O-O-X-X""}"
8760,MOVE,X,"{""position"": ""1,0"", ""board"": ""--OXO-X-X""}"
8761,MOVE,O,"{""position"": ""0,0"", ""board"": ""O-OXO-X-X""}"
8762,MOVE,X,"{""position"": ""0,1"", ""board"": ""OXOXO-X-X""}"
8763,MOVE,O,"{""position"": ""1,2"", ""board"": ""OXOXOOX-X""}"
8764,MOVE,X,"{""position"": ""2,1"", ""board"": ""OXOXOOXXX""}"
8765,GAME_END,system,"{""result"": ""X"", ""final_board"": ""OXOXOOXXX""}"
8766,GAME_START,system,{}
8767,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
8768,MOVE,O,"{""position"": ""1,0"", ""board"": ""X--O-----""}"
8769,MOVE,X,"{""position"": ""0,1"", ""board"": ""XX-O-----""}"
8770,MOVE,O,"{""position"": ""2,1"", ""board"": ""XX-O---O-""}"
8771,MOVE,X,"{""position"": ""2,0"", ""board"": ""XX-O--XO-""}"
8772,MOVE,O,"{""position"": ""2,2"", ""board"": ""XX-O--XOO""}"
8773,MOVE,X,"{""position"": ""0,2"", ""board"": ""XXXO--XOO""}"
8774,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XXXO--XOO""}"
8775,GAME_START,system,{}
8776,MOVE,X,"{""position"": ""2,1"", ""board"": ""-------X-""}"
8777,MOVE,O,"{""position"": ""0,1"", ""board"": ""-O-----X-""}"
8778,MOVE,X,"{""position"": ""1,0"", ""board"": ""-O-X---X-""}"
8779,MOVE,O,"{""position"": ""0,2"", ""board"": ""-OOX---X-""}"
8780,MOVE,X,"{""position"": ""1,1"", ""board"": ""-OOXX--X-""}"
8781,MOVE,O,"{""position"": ""2,0"", ""board"": ""-OOXX-OX-""}"
8782,MOVE,X,"{""position"": ""2,2"", ""board"": ""-OOXX-OXX""}"
8783,MOVE,O,"{""position"": ""0,0"", ""board"": ""OOOXX-OXX""}"
8784,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OOOXX-OXX""}"
8785,GAME_START,system,{}
8786,MOVE,X,"{""position"": ""1,1"", ""board"": ""----X----""}"
8787,MOVE,O,"{""position"": ""2,0"", ""board"": ""----X-O--""}"
8788,MOVE,X,"{""position"": ""1,0"", ""board"": ""---XX-O--""}"
8789,MOVE,O,"{""position"": ""0,2"", ""board"": ""--OXX-O--""}"
8790,MOVE,X,"{""position"": ""1,2"", ""board"": ""--OXXXO--""}"
8791,GAME_END,system,"{""result"": ""X"", ""final_board"": ""--OXXXO--""}"
8792,GAME_START,system,{}
8793,MOVE,X,"{""position"": ""2,2"", ""board"": ""--------X""}"
8794,MOVE,O,"{""position"": ""2,1"", ""board"": ""-------OX""}"
8795,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----X-OX""}"
8796,MOVE,O,"{""position"": ""1,1"", ""board"": ""----OX-OX""}"
8797,MOVE,X,"{""position"": ""2,0"", ""board"": ""----OXXOX""}"
8798,MOVE,O,"{""position"": ""0,1"", ""board"": ""-O--OXXOX""}"
8799,GAME_END,system,"{""result"": ""O"", ""final_board"": ""-O--OXXOX""}"
8800,GAME_START,system,{}
8801,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
8802,MOVE,O,"{""position"": ""2,2"", ""board"": ""--X-----O""}"
8803,MOVE,X,"{""position"": ""1,2"", ""board"": ""--X--X--O""}"
8804,MOVE,O,"{""position"": ""1,0"", ""board"": ""--XO-X--O""}"
8805,MOVE,X,"{""position"": ""1,1"", ""board"": ""--XOXX--O""}"
8806,MOVE,O,"{""position"": ""2,0"", ""board"": ""--XOXXO-O""}"
8807,MOVE,X,"{""position"": ""0,0"", ""board"": ""X-XOXXO-O""}"
8808,MOVE,O,"{""position"": ""0,1"", ""board"": ""XOXOXXO-O""}"
8809,MOVE,X,"{""position"": ""2,1"", ""board"": ""XOXOXXOXO""}"
8810,GAME_END,system,"{""result"": ""draw"", ""final_board"": ""XOXOXXOXO""}"
8811,GAME_START,system,{}
8812,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X-------""}"
8813,MOVE,O,"{""position"": ""1,1"", ""board"": ""-X--O----""}"
8814,MOVE,X,"{""position"": ""0,0"", ""board"": ""XX--O----""}"
8815,MOVE,O,"{""position"": ""0,2"", ""board"": ""XXO-O----""}"
8816,MOVE,X,"{""position"": ""1,0"", ""board"": ""XXOXO----""}"
8817,MOVE,O,"{""position"": ""2,2"", ""board"": ""XXOXO---O""}"
8818,MOVE,X,"{""position"": ""2,0"", ""board"": ""XXOXO-X-O""}"
8819,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XXOXO-X-O""}"
8820,GAME_START,system,{}
8821,MOVE,X,"{""position"": ""1,1"", ""board"": ""----X----""}"
8822,MOVE,O,"{""position"": ""0,2"", ""board"": ""--O-X----""}"
8823,MOVE,X,"{""position"": ""2,0"", ""board"": ""--O-X-X--""}"
8824,MOVE,O,"{""position"": ""2,2"", ""board"": ""--O-X-X-O""}"
8825,MOVE,X,"{""position"": ""1,0"", ""board"": ""--OXX-X-O""}"
8826,MOVE,O,"{""position"": ""0,0"", ""board"": ""O-OXX-X-O""}"
8827,MOVE,X,"{""position"": ""2,1"", ""board"": ""O-OXX-XXO""}"
8828,MOVE,O,"{""position"": ""0,1"", ""board"": ""OOOXX-XXO""}"
8829,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OOOXX-XXO""}"
8830,GAME_START,system,{}
8831,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X-------""}"
8832,MOVE,O,"{""position"": ""1,1"", ""board"": ""-X--O----""}"
8833,MOVE,X,"{""position"": ""0,0"", ""board"": ""XX--O----""}"
8834,MOVE,O,"{""position"": ""1,0"", ""board"": ""XX-OO----""}"
8835,MOVE,X,"{""position"": ""1,2"", ""board"": ""XX-OOX---""}"
